# file...... Feeder_2_Solar_80_triplex_meter.csv
# date...... Wed Apr 26 16:57:03 2023
# user...... JKLiu
# host...... (null)
# group..... groupid=tmeter
# property.. voltage_12
# limit..... 0
# interval.. 1800
# timestamp,R2-12-47-3_tm_336,R2-12-47-3_tm_334,R2-12-47-3_tm_350,R2-12-47-3_tm_426,R2-12-47-3_tm_427,R2-12-47-3_tm_335,R2-12-47-3_tm_403,R2-12-47-3_tm_404,R2-12-47-3_tm_405,R2-12-47-3_tm_433,R2-12-47-3_tm_428,R2-12-47-3_tm_332,R2-12-47-3_tm_406,R2-12-47-3_tm_407,R2-12-47-3_tm_408,R2-12-47-3_tm_351,R2-12-47-3_tm_352,R2-12-47-3_tm_432,R2-12-47-3_tm_429,R2-12-47-3_tm_321,R2-12-47-3_tm_333,R2-12-47-3_tm_327,R2-12-47-3_tm_353,R2-12-47-3_tm_431,R2-12-47-3_tm_435,R2-12-47-3_tm_437,R2-12-47-3_tm_481,R2-12-47-3_tm_430,R2-12-47-3_tm_317,R2-12-47-3_tm_322,R2-12-47-3_tm_323,R2-12-47-3_tm_409,R2-12-47-3_tm_410,R2-12-47-3_tm_411,R2-12-47-3_tm_328,R2-12-47-3_tm_330,R2-12-47-3_tm_434,R2-12-47-3_tm_436,R2-12-47-3_tm_474,R2-12-47-3_tm_324,R2-12-47-3_tm_325,R2-12-47-3_tm_412,R2-12-47-3_tm_413,R2-12-47-3_tm_414,R2-12-47-3_tm_329,R2-12-47-3_tm_331,R2-12-47-3_tm_485,R2-12-47-3_tm_480,R2-12-47-3_tm_318,R2-12-47-3_tm_320,R2-12-47-3_tm_326,R2-12-47-3_tm_415,R2-12-47-3_tm_416,R2-12-47-3_tm_417,R2-12-47-3_tm_441,R2-12-47-3_tm_479,R2-12-47-3_tm_314,R2-12-47-3_tm_319,R2-12-47-3_tm_421,R2-12-47-3_tm_365,R2-12-47-3_tm_366,R2-12-47-3_tm_367,R2-12-47-3_tm_418,R2-12-47-3_tm_419,R2-12-47-3_tm_420,R2-12-47-3_tm_440,R2-12-47-3_tm_455,R2-12-47-3_tm_315,R2-12-47-3_tm_374,R2-12-47-3_tm_364,R2-12-47-3_tm_368,R2-12-47-3_tm_369,R2-12-47-3_tm_370,R2-12-47-3_tm_454,R2-12-47-3_tm_379,R2-12-47-3_tm_375,R2-12-47-3_tm_376,R2-12-47-3_tm_380,R2-12-47-3_tm_382,R2-12-47-3_tm_377,R2-12-47-3_tm_378,R2-12-47-3_tm_371,R2-12-47-3_tm_381,R2-12-47-3_tm_383,R2-12-47-3_tm_372,R2-12-47-3_tm_373
2021-07-02 01:00:00 CDT,+239.824-0.0875646i,-119.961-207.634j,+239.836-0.0728683i,+239.815-0.0879578i,-119.821+207.702j,+239.829-0.0764738i,+239.569-0.252316i,-119.999-207.234j,-119.771+207.651j,-119.976-207.56j,-119.835+207.707j,-119.774+207.652j,+239.374-0.377714i,-119.993-207.324j,-119.826+207.694j,-119.975-207.595j,-119.423+207.469j,-119.969-207.62j,-119.819+207.698j,-119.755+207.633j,-119.948-207.544j,-119.987-207.378j,-119.79+207.685j,-119.969-207.618j,+239.763-0.0959858i,-119.846+207.713j,+239.805-0.0895892i,-119.977-207.595j,-119.765+207.646j,-119.932-207.548j,-119.756+207.624j,+239.415-0.351068i,-120.001-207.165j,-119.835+207.7j,+239.848-0.065026i,-119.96-207.608j,+239.825-0.0673784i,-119.837+207.695j,-119.971-207.635j,-119.913-207.357j,-119.621+207.463j,+239.301-0.427255i,-119.993-207.266j,-119.819+207.697j,+239.824-0.0707691i,-119.96-207.611j,+239.798-0.0935629i,+239.835-0.0618704i,+239.774-0.113183i,-119.74+207.629j,-119.578+207.512j,+239.552-0.263181i,-119.995-207.214j,-119.839+207.703j,-119.966-207.6j,+239.809-0.0793093i,-119.725+207.622j,+239.793-0.102378i,+239.807-0.0870686i,+239.818-0.0808306i,-119.963-207.305j,-119.51+207.514j,+239.4-0.362425i,-120.011-206.926j,-119.827+207.689j,-119.968-207.639j,+239.779-0.0895249i,-119.711+207.614j,-119.717+207.615j,+239.817-0.0814938i,+239.743-0.118414i,-119.972-207.139j,-119.358+207.437j,+239.827-0.0673528i,-119.711+207.611j,-119.918-207.475j,-119.922-207.517j,-119.747+207.624j,-119.746+207.624j,-119.924-207.544j,-119.932-207.569j,+239.792-0.101944i,-119.752+207.627j,-119.739+207.619j,-119.944-207.552j,-119.719+207.616j
2021-07-02 01:30:00 CDT,+239.836-0.0786806i,-119.966-207.642j,+239.85-0.0642335i,+239.817-0.0854397i,-119.839+207.717j,+239.831-0.072647i,+239.57-0.249733i,-120.002-207.237j,-119.792+207.669j,-119.979-207.575j,-119.848+207.721j,-119.798+207.677j,+239.437-0.335162i,-119.995-207.353j,-119.846+207.712j,-119.979-207.609j,-119.846+207.723j,-119.972-207.627j,-119.833+207.711j,-119.791+207.668j,-119.956-207.558j,-119.991-207.381j,-119.819+207.708j,-119.973-207.636j,+239.767-0.0925409i,-119.862+207.728j,+239.808-0.0868984i,-119.98-207.616j,-119.799+207.68j,-119.94-207.559j,-119.794+207.663j,+239.469-0.314644i,-120.001-207.229j,-119.849+207.714j,+239.856-0.058512i,-119.965-207.619j,+239.83-0.0632929i,-119.85+207.708j,-119.974-207.645j,-119.936-207.521j,-119.8+207.667j,+239.302-0.424647i,-119.994-207.299j,-119.833+207.711j,+239.831-0.0652794i,-119.965-207.626j,+239.82-0.0797379i,+239.842-0.057052i,+239.797-0.0951612i,-119.773+207.663j,-119.804+207.675j,+239.554-0.26057i,-119.998-207.227j,-119.853+207.716j,-119.97-207.624j,+239.822-0.0712426i,-119.752+207.652j,+239.807-0.0897566i,+239.81-0.0805734i,+239.828-0.0712067i,-119.969-207.337j,-119.576+207.564j,+239.402-0.359816i,-120.005-207.096j,-119.841+207.703j,-119.972-207.654j,+239.787-0.0843425i,-119.762+207.657j,-119.764+207.657j,+239.828-0.0708819i,+239.823-0.0737519i,-119.976-207.209j,-119.384+207.467j,+239.841-0.0595524i,-119.762+207.655j,-119.927-207.491j,-119.931-207.531j,-119.787+207.663j,-119.773+207.654j,-119.933-207.555j,-119.94-207.581j,+239.81-0.0871733i,-119.784+207.66j,-119.766+207.649j,-119.952-207.566j,-119.751+207.649j
2021-07-02 02:00:00 CDT,+239.839-0.076273i,-119.964-207.648j,+239.845-0.0664067i,+239.809-0.087704i,-119.839+207.714j,+239.837-0.070594i,+239.584-0.239021i,-120.001-207.244j,-119.791+207.667j,-119.979-207.583j,-119.846+207.716j,-119.792+207.669j,+239.431-0.33772i,-119.994-207.351j,-119.843+207.707j,-119.979-207.607j,-119.846+207.721j,-119.973-207.632j,-119.839+207.71j,-119.777+207.654j,-119.951-207.558j,-119.989-207.417j,-119.816+207.703j,-119.968-207.544j,+239.694-0.123951i,-119.861+207.724j,+239.801-0.0869637i,-119.982-207.614j,-119.783+207.665j,-119.931-207.511j,-119.627+207.54j,+239.462-0.317228i,-120.001-207.228j,-119.851+207.713j,+239.853-0.0595692i,-119.965-207.623j,+239.82-0.0661954i,-119.851+207.706j,-119.976-207.648j,-119.931-207.518j,-119.778+207.647j,+239.418-0.34736i,-119.994-207.297j,-119.836+207.71j,+239.829-0.06579i,-119.965-207.626j,+239.804-0.0850803i,+239.62-0.155488i,+239.797-0.0983461i,-119.758+207.648j,-119.603+207.538j,+239.553-0.259031i,-119.998-207.225j,-119.854+207.715j,-119.971-207.625j,+239.807-0.075081i,-119.745+207.642j,+239.807-0.0929416i,+239.822-0.077748i,+239.832-0.0725307i,-119.963-207.331j,-119.558+207.547j,+239.425-0.342629i,-120.005-207.094j,-119.845+207.703j,-119.972-207.652j,+239.718-0.114951i,-119.746+207.643j,-119.745+207.64j,+239.829-0.0737455i,+239.831-0.072858i,-119.97-207.204j,-119.418+207.477j,+239.832-0.0628505i,-119.742+207.638j,-119.911-207.384j,-119.926-207.537j,-119.707+207.606j,-119.761+207.642j,-119.927-207.554j,-119.934-207.578j,+239.81-0.0903403i,-119.769+207.647j,-119.758+207.639j,-119.947-207.561j,-119.737+207.635j
2021-07-02 02:30:00 CDT,+239.845-0.0728472i,-119.968-207.656j,+239.852-0.0623583i,+239.81-0.0866983i,-119.848+207.721j,+239.837-0.0694296i,+239.587-0.237878i,-120.003-207.247j,-119.8+207.674j,-119.981-207.593j,-119.853+207.721j,-119.807+207.681j,+239.464-0.316761i,-119.996-207.362j,-119.851+207.714j,-119.98-207.613j,-119.852+207.726j,-119.975-207.638j,-119.844+207.716j,-119.8+207.672j,-119.958-207.57j,-119.99-207.421j,-119.829+207.712j,-119.97-207.554j,+239.508-0.208151i,-119.869+207.73j,+239.806-0.0847417i,-119.983-207.627j,-119.805+207.682j,-119.938-207.522j,-119.801+207.666j,+239.492-0.298459i,-120.001-207.262j,-119.858+207.718j,+239.857-0.0572216i,-119.967-207.63j,+239.82-0.0657918i,-119.857+207.711j,-119.978-207.654j,-119.939-207.533j,-119.804+207.668j,+239.421-0.345957i,-119.996-207.308j,-119.842+207.715j,+239.833-0.0638338i,-119.967-207.635j,+239.817-0.0785824i,+239.836-0.0580875i,+239.803-0.0929284i,-119.78+207.664j,-119.814+207.68j,+239.557-0.257628i,-120-207.229j,-119.86+207.72j,-119.973-207.642j,+239.821-0.0694224i,-119.764+207.657j,+239.81-0.0890951i,+239.821-0.0773083i,+239.833-0.0700771i,-119.97-207.35j,-119.595+207.571j,+239.429-0.341226i,-120.003-207.164j,-119.851+207.709j,-119.974-207.661j,+239.777-0.0885672i,-119.774+207.663j,-119.77+207.656j,+239.832-0.0704831i,+239.83-0.0716586i,-119.976-207.247j,-119.436+207.491j,+239.841-0.0588689i,-119.77+207.656j,-119.935-207.569j,-119.934-207.558j,-119.729+207.622j,-119.705+207.606j,-119.936-207.575j,-119.943-207.598j,+239.816-0.085014i,-119.789+207.66j,-119.774+207.651j,-119.954-207.574j,-119.756+207.649j
2021-07-02 03:00:00 CDT,+239.847-0.0693468i,-119.971-207.661j,+239.85-0.0612055i,+239.812-0.0844883i,-119.849+207.722j,+239.686-0.0994728i,+239.592-0.232309i,-120.004-207.247j,-119.859+207.716j,-119.981-207.598j,-119.848+207.72j,-119.813+207.684j,+239.463-0.315159i,-119.996-207.362j,-119.852+207.715j,-119.981-207.614j,-119.855+207.728j,-119.975-207.642j,-119.848+207.719j,-119.807+207.674j,-119.962-207.572j,-119.99-207.441j,-119.83+207.713j,-119.97-207.555j,+239.701-0.11923i,-119.869+207.731j,+239.814-0.0794767i,-119.983-207.627j,-119.811+207.683j,-119.942-207.529j,-119.807+207.668j,+239.491-0.296835i,-120.001-207.263j,-119.86+207.72j,+239.854-0.0560975i,-119.968-207.633j,+239.829-0.060874i,-119.857+207.712j,-119.977-207.657j,-119.943-207.535j,-119.809+207.669j,+239.469-0.313025i,-119.996-207.309j,-119.846+207.717j,+239.768-0.0910747i,-119.969-207.636j,+239.821-0.075583i,+239.841-0.0545689i,+239.331-0.218182i,-119.786+207.666j,-119.821+207.682j,+239.556-0.256173i,-120-207.229j,-119.862+207.722j,-119.973-207.642j,+239.827-0.0651906i,-119.774+207.661j,+239.791-0.0885869i,+239.808-0.0739556i,+239.817-0.0684536i,-119.975-207.351j,-119.601+207.572j,+239.437-0.334178i,-120.004-207.164j,-119.8+207.673j,-119.974-207.661j,+239.84-0.0581197i,-119.78+207.665j,-119.775+207.658j,+239.814-0.0698309i,+239.815-0.0693878i,-119.981-207.248j,-119.469+207.506j,+239.844-0.0565204i,-119.776+207.658j,-119.94-207.574j,-119.94-207.564j,-119.736+207.623j,-119.713+207.609j,-119.941-207.58j,-119.948-207.6j,+239.798-0.0843506i,-119.797+207.663j,-119.785+207.655j,-119.959-207.576j,-119.763+207.651j
2021-07-02 03:30:00 CDT,+239.857-0.0663169i,-119.968-207.662j,+239.691-0.143542i,+239.823-0.0811279i,-119.853+207.727j,+239.847-0.0644914i,+239.602-0.228247i,-120.001-207.242j,-119.859+207.719j,-119.979-207.601j,-119.851+207.723j,-119.813+207.687j,+239.487-0.301893i,-119.993-207.354j,-119.854+207.72j,-119.98-207.615j,-119.856+207.73j,-119.973-207.641j,-119.849+207.722j,-119.808+207.679j,-119.958-207.576j,-119.989-207.438j,-119.834+207.717j,-119.968-207.557j,+239.766-0.092131i,-119.872+207.735j,+239.826-0.076341i,-119.98-207.629j,-119.813+207.688j,-119.945-207.587j,-119.809+207.674j,+239.517-0.282317i,-119.997-207.275j,-119.863+207.726j,+239.863-0.0539984i,-119.967-207.635j,+239.84-0.0582335i,-119.86+207.717j,-119.975-207.656j,-119.94-207.54j,-119.81+207.674j,+239.49-0.301823i,-119.992-207.311j,-119.847+207.722j,+239.778-0.0887002i,-119.967-207.638j,+239.836-0.0704291i,+239.852-0.0519918i,+239.814-0.0876368i,-119.789+207.672j,-119.825+207.688j,+239.574-0.246673i,-119.999-207.187j,-119.862+207.725j,-119.969-207.635j,+239.84-0.0620058i,-119.772+207.664j,+239.82-0.084584i,+239.834-0.0712013i,+239.842-0.0659054i,-119.971-207.356j,-119.608+207.58j,+239.444-0.331925i,-119.998-207.197j,-119.802+207.678j,-119.954-207.38j,+239.848-0.0550187i,-119.786+207.672j,-119.776+207.662j,+239.84-0.0671853i,+239.84-0.066883i,-119.976-207.262j,-119.48+207.515j,+239.853-0.0523705i,-119.782+207.665j,-119.937-207.58j,-119.936-207.57j,-119.738+207.629j,-119.715+207.614j,-119.937-207.583j,-119.944-207.604j,+239.824-0.0814147i,-119.797+207.668j,-119.788+207.661j,-119.955-207.574j,-119.767+207.658j
2021-07-02 04:00:00 CDT,+239.869-0.0635571i,-119.967-207.677j,+239.881-0.0516557i,+239.833-0.0804837i,-119.859+207.726j,+239.862-0.06259i,+239.619-0.221924i,-120.004-207.207j,-119.858+207.713j,-119.978-207.62j,-119.845+207.716j,-119.8+207.67j,+239.525-0.282537i,-119.994-207.368j,-119.629+207.565j,-119.979-207.635j,-119.724+207.647j,-119.972-207.655j,-119.85+207.719j,-119.797+207.659j,-119.954-207.445j,-119.988-207.452j,-119.833+207.711j,-119.968-207.57j,+239.846-0.0598046i,-119.873+207.732j,+239.845-0.0704979i,-119.979-207.644j,-119.806+207.671j,-119.942-207.606j,-119.795+207.651j,+239.559-0.259965i,-119.995-207.332j,-119.863+207.718j,+239.875-0.0522794i,-119.968-207.66j,+239.857-0.0549905i,-119.863+207.716j,-119.974-207.668j,-119.937-207.557j,-119.794+207.649j,+239.564-0.258071i,-119.991-207.364j,-119.847+207.714j,+239.793-0.0859543i,-119.967-207.657j,+239.856-0.0643234i,+239.866-0.0496303i,+239.829-0.0877229i,-119.782+207.654j,-119.606+207.44j,+239.586-0.243999i,-119.998-207.227j,-119.861+207.717j,-119.971-207.66j,+239.853-0.0599378i,-119.756+207.641j,+239.838-0.0827286i,+239.775-0.108779i,+239.857-0.0676684i,-119.966-207.383j,-119.603+207.561j,+239.446-0.335114i,-119.998-207.239j,-119.857+207.71j,-119.973-207.678j,+239.854-0.0559597i,-119.779+207.654j,-119.767+207.643j,+239.849-0.0707721i,+239.856-0.0679606i,-119.971-207.291j,-115.634+205.503j,+239.762-0.0709026i,-119.776+207.648j,-119.936-207.607j,-119.935-207.595j,-119.726+207.609j,-119.706+207.595j,-119.935-207.596j,-119.941-207.62j,+239.834-0.0843541i,-119.785+207.647j,-119.787+207.648j,-119.952-207.593j,-119.771+207.646j
2021-07-02 04:30:00 CDT,+239.874-0.057968i,-119.896-207.442j,+239.894-0.0423222i,+239.845-0.0708921i,-119.884+207.745j,+239.864-0.0554328i,+239.633-0.210288i,-120.006-207.206j,-119.87+207.726j,-119.98-207.634j,-119.865+207.732j,-119.825+207.695j,+239.562-0.255484i,-119.997-207.336j,-119.874+207.731j,-119.98-207.635j,-119.736+207.658j,-119.975-207.663j,-119.864+207.732j,-119.834+207.695j,-119.962-207.448j,-119.989-207.452j,-119.674+207.552j,-119.975-207.673j,+239.855-0.0537443i,-119.896+207.75j,+239.855-0.0626009i,-119.981-207.652j,-119.849+207.709j,-119.951-207.609j,-119.838+207.692j,+239.602-0.229382i,-119.995-207.377j,-119.888+207.741j,+239.878-0.0490373i,-119.971-207.673j,+239.859-0.0517902i,-119.885+207.734j,-119.976-207.671j,-119.953-207.634j,-119.83+207.687j,+239.615-0.222067i,-119.993-207.368j,-119.865+207.731j,+239.799-0.0808983i,-119.97-207.666j,+239.864-0.0572658i,+239.871-0.0452184i,+239.816-0.0818141i,-119.829+207.695j,-119.862+207.712j,+239.627-0.214325i,-120.004-207.156j,-119.876+207.733j,-119.974-207.666j,+239.857-0.0556032i,-119.787+207.673j,+239.828-0.0750988i,+239.768-0.100411i,+239.839-0.062913i,-119.977-207.368j,-119.657+207.606j,+239.447-0.332356i,-119.998-207.277j,-119.881+207.733j,-119.974-207.68j,+239.858-0.0527994i,-119.822+207.693j,-119.802+207.677j,+239.836-0.0648998i,+239.577-0.195063i,-119.98-207.307j,-119.594+207.573j,+239.867-0.0486209i,-119.825+207.691j,-119.947-207.621j,-119.945-207.605j,-119.768+207.648j,-119.753+207.637j,-119.944-207.599j,-119.951-207.625j,+239.819-0.0792861i,-119.826+207.685j,-119.838+207.693j,-119.96-207.582j,-119.825+207.692j
2021-07-02 05:00:00 CDT,+239.897-0.04603i,-119.976-207.719j,+239.82-0.0457142i,+239.87-0.0583733i,-119.927+207.764j,+239.897-0.0436655i,+239.658-0.195177i,-120.016-207.114j,-119.809+207.635j,-119.985-207.687j,-119.899+207.746j,-119.828+207.685j,+239.685-0.176595i,-120.002-207.351j,-119.909+207.747j,-119.986-207.694j,-119.363+207.278j,-119.98-207.693j,-119.893+207.743j,-119.854+207.693j,-119.969-207.661j,-119.995-207.469j,-119.878+207.732j,-119.981-207.707j,+239.889-0.0393749i,-119.93+207.764j,+239.892-0.0440144i,-119.985-207.693j,-119.883+207.714j,-119.958-207.664j,-119.853+207.686j,+239.741-0.139673i,-119.992-207.542j,-119.92+207.754j,+239.378-0.154655i,-119.982-207.743j,+239.886-0.0407278i,-119.921+207.754j,-119.981-207.698j,-119.96-207.687j,-119.555+207.34j,+239.788-0.110566i,-119.99-207.52j,-119.891+207.739j,+239.883-0.0400696i,-119.979-207.718j,+239.91-0.0333026i,+239.898-0.0342979i,+239.871-0.0622413i,-119.867+207.704j,-119.894+207.714j,+239.692-0.172871i,-120.004-207.262j,-119.902+207.742j,-119.98-207.698j,+239.876-0.0477639i,-119.783+207.655j,+239.895-0.0486842i,+239.824-0.0814556i,+239.89-0.0478064i,-119.978-207.451j,-119.714+207.622j,+239.411-0.356514i,-119.997-207.387j,-119.912+207.746j,-119.981-207.724j,+239.83-0.0664634i,-119.854+207.697j,-119.837+207.685j,+239.874-0.0556647i,+239.895-0.0454445i,-119.981-207.401j,-119.747+207.638j,+239.896-0.036485i,-119.874+207.707j,-119.958-207.7j,-119.956-207.676j,-119.854+207.691j,-119.787+207.647j,-119.951-207.635j,-119.959-207.671j,+239.857-0.069315i,-119.848+207.687j,-119.895+207.717j,-119.966-207.642j,-119.902+207.724j
2021-07-02 05:30:00 CDT,+239.961-0.0106639i,-119.978-207.763j,+240.068+0.0442154i,+239.793-0.0449143i,-120.043+207.844j,+239.823-0.0356512i,+239.783-0.115398i,-120.014-207.114j,-119.951+207.786j,-119.985-207.772j,-119.998+207.818j,-119.867+207.718j,+239.942-0.0100164i,-120.004-207.276j,-119.983+207.808j,-119.984-207.762j,-119.793+207.697j,-119.982-207.741j,-119.959+207.795j,-119.922+207.745j,-119.97-207.737j,-119.991-207.469j,-119.941+207.783j,-119.984-207.772j,+239.995+0.00974833i,-120.032+207.838j,+239.996+0.0132632i,-119.985-207.745j,-119.99+207.787j,-119.966-207.741j,-119.945+207.757j,+240.043+0.0564586i,-119.972-207.845j,-120.013+207.828j,+239.762-0.0522997i,-119.916-207.652j,+239.953-0.00939743i,-120.029+207.843j,-119.981-207.725j,-119.967-207.757j,-119.758+207.557j,+240.182+0.145836i,-119.975-207.744j,-119.674+207.626j,+239.979+0.00229892i,-119.982-207.789j,+240.016+0.0250274i,+239.972+7.59283e-05i,+239.938-0.019157i,-119.987+207.783j,-119.799+207.57j,+240.016+0.0368083i,-119.995-207.384j,-119.962+207.795j,-119.979-207.731j,+239.934-0.0189017i,-119.813+207.683j,+239.986+0.00820015i,+239.915-0.0298989i,+239.801-0.0475809i,-119.976-207.511j,-115.587+205.492j,+239.432-0.345225i,-119.983-207.603j,-119.998+207.82j,-119.97-207.576j,+239.897-0.0343443i,-119.964+207.771j,-119.929+207.748j,+239.924-0.0250669i,+239.699-0.138166i,-119.976-207.513j,-120.126+207.839j,+239.971-0.000558637i,-119.625+207.421j,-119.924-207.7j,-119.895-207.585j,-119.93+207.747j,-119.906+207.731j,-119.951-207.667j,-119.959-207.726j,+239.886-0.0472462i,-119.919+207.74j,-120.05+207.826j,-119.967-207.693j,-120.103+207.852j
2021-07-02 06:00:00 CDT,+240.065+0.0486253i,-119.924-207.624j,+240.291+0.158661i,+240.185+0.119217i,-120.26+207.993j,+240.112+0.0719923i,+239.94-0.0152246i,-120.031-207.046j,-119.941+207.754j,-119.997-207.945j,-120.2+207.959j,-119.973+207.822j,+240.452+0.322468i,-120.018-207.305j,-120.163+207.944j,-119.996-207.957j,-119.887+207.771j,-119.997-207.83j,-120.109+207.906j,-119.926+207.715j,-120-207.913j,-120.004-207.471j,-120.084+207.886j,-120.001-207.896j,+240.055+0.0713487i,-120.229+207.977j,+239.752-0.125858i,-119.997-207.872j,-120.239+207.985j,-119.93-207.683j,-120.156+207.949j,+240.618+0.432431i,-119.951-208.469j,-120.195+207.965j,+240.072+0.0511722i,-120.006-207.955j,+240.071+0.04862i,-120.233+208.005j,-119.996-207.798j,-120.006-207.906j,-120.085+207.898j,+240.857+0.588939i,-119.958-208.315j,-120.095+207.895j,+239.831+0.0191826i,-119.914-207.696j,+240.207+0.133223i,+240.097+0.0605407i,+240.114+0.0882453i,-120.258+207.998j,-120.275+208.021j,+240.51+0.360084i,-119.989-207.774j,-120.105+207.906j,-119.997-207.834j,+240.019+0.025402i,-119.908+207.791j,+240.211+0.142993i,+239.946+0.0396195i,+240.093+0.0699903i,-119.996-207.768j,-120.19+207.939j,+239.373-0.38583i,-119.976-208.009j,-120.165+207.953j,-120.002-207.91j,+239.96-0.00404367i,-120.207+207.966j,-120.184+207.956j,+240.053+0.0508019i,+240.054+0.0503853i,-119.993-207.81j,-119.26+206.906j,+240.114+0.0660563i,-120.308+208.029j,-120.022-208.011j,-120.02-207.996j,-120.141+207.935j,-120.251+208.007j,-119.998-207.764j,-120.007-207.864j,+239.993+0.0212841i,-120.119+207.921j,-120.388+208.097j,-120.002-207.859j,-120.533+208.161j
2021-07-02 06:30:00 CDT,+240.308+0.166731i,-120.027-208.085j,+240.743+0.372669i,+240.65+0.358355i,-120.67+208.263j,+240.439+0.220382i,+240.394+0.255519i,-120.046-207.104j,-120.258+208.041j,-120.01-208.294j,-120.569+208.212j,-120.132+207.949j,+241.397+0.920477i,-120.038-207.302j,-120.474+208.176j,-120.011-208.335j,-120.192+207.974j,-120.017-208.044j,-120.371+208.098j,-120.379+208.114j,-120.036-208.302j,-119.528-205.04j,-120.316+208.047j,-120.024-208.166j,+240.588+0.268442i,-120.59+208.226j,+240.558+0.301439i,-120.007-208.11j,-120.645+208.257j,-120.046-208.052j,-120.501+208.211j,+241.705+1.12643i,-119.9-209.611j,-120.536+208.216j,+240.332+0.158973i,-120.044-208.512j,+240.371+0.168491i,-120.625+208.313j,-120.01-207.957j,-120.063-208.234j,-120.342+208.098j,+242.216+1.46829i,-119.913-209.37j,-120.348+208.077j,+240.487+0.218353i,-119.99-208.14j,+240.638+0.346805i,+240.411+0.186355i,+240.475+0.266352i,-120.712+208.3j,-120.484+208.091j,+241.635+1.0783i,-119.966-208.512j,-120.357+208.099j,-120.021-208.033j,+240.265+0.125359i,-119.61+207.479j,+240.661+0.372125i,+240.586+0.301696i,+240.262+0.175983i,-120.01-208.237j,-120.714+208.252j,+239.469-0.351107i,-119.95-208.775j,-120.485+208.204j,-120.029-208.17j,+240.243+0.112534i,-120.608+208.234j,-120.564+208.215j,+240.334+0.173713i,+240.421+0.216891i,-120.004-208.323j,-120.589+207.622j,+240.423+0.194892i,-120.786+208.345j,-120.096-208.523j,-120.021-208.259j,-120.444+208.159j,-120.699+208.326j,-119.976-207.793j,-120.054-208.161j,+240.21+0.11768i,-120.174+207.882j,-120.757+208.275j,-120.041-208.189j,-121.299+208.647j
2021-07-02 07:00:00 CDT,+240.412+0.237726i,-120.057-208.208j,+241.004+0.517109i,+240.884+0.504614i,-120.942+208.441j,+240.577+0.310335i,+240.591+0.399288i,-120.062-207.087j,-120.421+208.171j,-120.024-208.502j,-120.819+208.376j,-120.045+207.83j,+239.984+0.634498i,-120.052-207.324j,-120.698+208.343j,-120.024-208.579j,-120.092+207.848j,-120.035-208.154j,-120.01+207.692j,-120.612+208.313j,-120.082-208.541j,-120.032-207.513j,-120.492+208.168j,-120.005-208.196j,+240.63+0.304906i,-120.838+208.39j,+240.734+0.41369i,-120.022-208.27j,-120.964+208.5j,-120.119-208.409j,-120.774+208.446j,+242.393+1.60673i,-119.864-210.379j,-120.763+208.385j,+240.458+0.232286i,-120.036-208.687j,+240.095+0.166519i,-120.882+208.507j,-120.027-208.048j,-120.044-208.222j,-120.576+208.305j,+236.713-0.174278i,-118.831-204.631j,-120.519+208.202j,+240.667+0.310963i,-119.924-208.086j,+240.856+0.482979i,+240.548+0.26224i,+240.632+0.395878i,-121.062+208.566j,-121.028+208.588j,+242.271+1.52354i,-119.952-208.989j,-120.531+208.233j,-120.04-208.146j,+240.35+0.180125i,-120.166+208.034j,+240.288+0.371245i,+240.748+0.424698i,+240.527+0.308367i,-120.044-208.572j,-121.149+208.545j,+239.402-0.377013i,-119.935-209.272j,-120.693+208.369j,-120.05-208.333j,+240.43+0.215361i,-120.922+208.476j,-120.889+208.473j,+240.05+0.178009i,+240.636+0.363826i,-120.036-208.708j,-121.409+208.1j,+240.58+0.284188i,-121.178+208.641j,-120.181-208.851j,-120.115-208.583j,-120.717+208.395j,-121.051+208.613j,-120.113-208.122j,-120.122-208.351j,+240.279+0.197619i,-120.666+208.362j,-121.391+208.834j,-120.096-208.408j,-121.849+209.029j
